Lat of Visit,Lon of Visit,Day of Week,Hour,Day,traj_id,user_id
-0.050440936,0.618311452,Sun,8,9/27/2020,19,0
-0.05242234,-0.061042358,Sun,9,9/27/2020,19,0
-0.038870539,-1.63103435,Sun,10,9/27/2020,19,0
-0.105143654,-0.315733976,Sun,11,9/27/2020,19,0
-0.039832319,1.28644369,Sun,12,9/27/2020,19,0
-0.058068924,0.085340678,Sun,13,9/27/2020,19,0
-0.046662825,0.278018293,Sun,14,9/27/2020,19,0
-0.055351793,-0.047023527,Sun,15,9/27/2020,19,0
-0.057299282,0.266361818,Sun,16,9/27/2020,19,0
-0.45830593,0.284445636,Sun,17,9/27/2020,19,0
0.024938016,0.090840277,Sun,18,9/27/2020,19,0
-0.458893594,0.617139695,Sun,19,9/27/2020,19,0
0.443359677,-0.304619929,Sun,20,9/27/2020,19,0
-0.044159857,-0.248627667,Sun,21,9/27/2020,19,0
0.944554635,0.088871296,Sun,22,9/27/2020,19,0
0.605409829,-0.046631959,Sun,23,9/27/2020,19,0
0.031865872,0.568743602,Mon,0,9/28/2020,20,0
-1.331948041,-0.0456884,Mon,1,9/28/2020,20,0
0.431171966,0.279303761,Mon,2,9/28/2020,20,0
-0.030193711,1.287213361,Mon,3,9/28/2020,20,0
-0.054003384,0.614739021,Mon,4,9/28/2020,20,0
0.431542819,-0.047176305,Mon,5,9/28/2020,20,0
0.44197595,-0.785121136,Mon,6,9/28/2020,20,0
-1.634251797,0.085230346,Mon,7,9/28/2020,20,0
-0.051970614,-0.321952917,Mon,8,9/28/2020,20,0
0.443766656,-0.045020837,Mon,9,9/28/2020,20,0
0.021109464,-0.312439785,Mon,10,9/28/2020,20,0
-0.061682738,1.29013811,Mon,11,9/28/2020,20,0
-1.256834465,4.120679694,Mon,12,9/28/2020,20,0
-0.459427834,-1.005371245,Mon,13,9/28/2020,20,0
-0.044356563,0.086719825,Mon,14,9/28/2020,20,0
-0.047227483,0.085561341,Mon,15,9/28/2020,20,0
-0.058430083,0.268807052,Mon,16,9/28/2020,20,0
-0.056036154,0.268569321,Mon,17,9/28/2020,20,0
-0.459588106,-1.136557457,Mon,18,9/28/2020,20,0
-0.104616525,-0.784986958,Mon,19,9/28/2020,20,0
0.032777432,0.268671206,Mon,20,9/28/2020,20,0
0.430748134,-2.005568074,Mon,21,9/28/2020,20,0
0.825242908,0.089758739,Mon,22,9/28/2020,20,0
-0.024292522,0.268365551,Mon,23,9/28/2020,20,0
0.031865872,0.268501398,Tue,0,9/29/2020,21,0
-0.050615434,-0.075061189,Tue,1,9/29/2020,21,0
0.431542819,0.268671206,Tue,2,9/29/2020,21,0
-0.094601075,-0.315426108,Tue,3,9/29/2020,21,0
-1.25666886,0.089398226,Tue,4,9/29/2020,21,0
-0.040790378,0.284537456,Tue,5,9/29/2020,21,0
-0.041129173,-0.256568246,Tue,6,9/29/2020,21,0
0.908894121,-0.300340559,Tue,7,9/29/2020,21,0
-1.257071043,0.616453788,Tue,8,9/29/2020,21,0
0.44197595,-0.785221769,Tue,9,9/29/2020,21,0
-0.054786393,0.567948373,Tue,10,9/29/2020,21,0
-1.256798978,0.615739301,Tue,11,9/29/2020,21,0
0.609826633,-1.651592945,Tue,12,9/29/2020,21,0
0.825171935,-0.036289376,Tue,13,9/29/2020,21,0
4.883552784,0.084954516,Tue,14,9/29/2020,21,0
-0.029800298,1.344132454,Tue,15,9/29/2020,21,0
-0.03393113,-0.044127965,Tue,16,9/29/2020,21,0
-1.25731945,-0.063045048,Tue,17,9/29/2020,21,0
0.603702135,-1.819882011,Tue,18,9/29/2020,21,0
-0.744418619,0.087878309,Tue,19,9/29/2020,21,0
0.021291776,-1.13811969,Tue,20,9/29/2020,21,0
0.024938016,0.234679633,Tue,21,9/29/2020,21,0
-0.45937441,0.56831606,Tue,22,9/29/2020,21,0
1.361048065,0.568487076,Tue,23,9/29/2020,21,0
-1.501660177,2.871996801,Wed,0,9/30/2020,22,0
0.026396512,-0.066382865,Wed,1,9/30/2020,22,0
-0.459401122,0.087767978,Wed,2,9/30/2020,22,0
-0.053906881,0.284124269,Wed,3,9/30/2020,22,0
-0.103035138,0.063657606,Wed,4,9/30/2020,22,0
-0.055980015,-0.314718011,Wed,5,9/30/2020,22,0
-0.385393059,-0.04969378,Wed,6,9/30/2020,22,0
0.423066182,-0.130468949,Wed,7,9/30/2020,22,0
-1.77282833,-1.391473143,Wed,8,9/30/2020,22,0
-0.021538634,0.089470328,Wed,9,9/30/2020,22,0
-0.033537717,0.615953647,Wed,10,9/30/2020,22,0
0.42995345,0.093039406,Wed,11,9/30/2020,22,0
0.093377987,-0.785607529,Wed,12,9/30/2020,22,0
0.444065107,0.085285512,Wed,13,9/30/2020,22,0
-1.847770836,-0.047684362,Wed,14,9/30/2020,22,0
0.429582597,-0.785901042,Wed,15,9/30/2020,22,0
-2.470645729,0.148026338,Wed,16,9/30/2020,22,0
0.605495214,0.568281856,Wed,17,9/30/2020,22,0
-0.027243116,1.493849332,Wed,18,9/30/2020,22,0
0.605708675,-0.046631959,Wed,19,9/30/2020,22,0
-0.0119928,0.271286248,Wed,20,9/30/2020,22,0
-1.258017356,0.085395844,Wed,21,9/30/2020,22,0
-0.04612692,0.268569321,Wed,22,9/30/2020,22,0
0.605175021,0.284445636,Wed,23,9/30/2020,22,0
0.020380216,-0.316534434,Thu,0,10/1/2020,23,0
0.443658128,1.183489081,Thu,1,10/1/2020,23,0
0.595805482,-0.04168302,Thu,2,10/1/2020,23,0
-0.054283815,-0.049716589,Thu,3,10/1/2020,23,0
0.432602399,0.091489201,Thu,4,10/1/2020,23,0
-0.460149058,-0.04368571,Thu,5,10/1/2020,23,0
0.443603864,1.345138785,Thu,6,10/1/2020,23,0
0.443848052,0.267822166,Thu,7,10/1/2020,23,0
-1.63423045,1.343964732,Thu,8,10/1/2020,23,0
0.01071768,-0.316349713,Thu,9,10/1/2020,23,0
-0.050163707,0.283343806,Thu,10,10/1/2020,23,0
-0.063455862,-0.046813407,Thu,11,10/1/2020,23,0
0.824580489,-0.047176305,Thu,12,10/1/2020,23,0
0.607544446,0.268942898,Thu,13,10/1/2020,23,0
-0.45897373,-0.150495851,Thu,14,10/1/2020,23,0
-0.043387806,-0.315733976,Thu,15,10/1/2020,23,0
-0.054974859,0.087161153,Thu,16,10/1/2020,23,0
0.432125588,-0.785993289,Thu,17,10/1/2020,23,0
0.016228973,0.282609252,Thu,18,10/1/2020,23,0
0.598064115,-0.047176305,Thu,19,10/1/2020,23,0
-0.051970614,0.568666644,Thu,20,10/1/2020,23,0
-1.634486604,-1.011939731,Thu,21,10/1/2020,23,0
-1.795852455,0.617311171,Thu,22,10/1/2020,23,0
-1.643195842,-0.049716589,Thu,23,10/1/2020,23,0
0.43148984,0.085120014,Fri,0,10/2/2020,24,0
-0.460015498,1.345725811,Fri,1,10/2/2020,24,0
-0.042484353,1.287521229,Fri,2,10/2/2020,24,0
-0.030390417,0.324143148,Fri,3,10/2/2020,24,0
0.021291776,-0.315241387,Fri,4,10/2/2020,24,0
0.03259512,0.282287885,Fri,5,10/2/2020,24,0
-0.45817237,-0.311731688,Fri,6,10/2/2020,24,0
0.825171935,-0.314348569,Fri,7,10/2/2020,24,0
-1.257780777,-0.045107788,Fri,8,10/2/2020,24,0
-0.039209334,-0.049099663,Fri,9,10/2/2020,24,0
-0.061382728,0.08532443,Fri,10,10/2/2020,24,0
-0.052874067,0.615739301,Fri,11,10/2/2020,24,0
-0.11726762,0.56811939,Fri,12,10/2/2020,24,0
0.019104032,0.090840277,Fri,13,10/2/2020,24,0
-0.030980536,-1.138459306,Fri,14,10/2/2020,24,0
0.445204647,-1.626790302,Fri,15,10/2/2020,24,0
-0.09196543,0.284445636,Fri,16,10/2/2020,24,0
0.005066008,0.268569321,Fri,17,10/2/2020,24,0
-0.039209334,-2.569524482,Fri,18,10/2/2020,24,0
-0.034353272,0.27111644,Fri,19,10/2/2020,24,0
0.655885133,0.088926462,Fri,20,10/2/2020,24,0
0.443495337,-0.046595669,Fri,21,10/2/2020,24,0
0.020927152,-0.045688425,Fri,22,10/2/2020,24,0
0.015457792,-0.318073776,Fri,23,10/2/2020,24,0
-0.103562267,0.285363828,Sat,0,10/3/2020,25,0
0.824970843,0.268433475,Sat,1,10/3/2020,25,0
-3.276667937,-2.075447528,Sat,2,10/3/2020,25,0
0.431542819,-0.317981415,Sat,3,10/3/2020,25,0
-1.643537381,-0.628376714,Sat,4,10/3/2020,25,0
-1.632736218,1.345172329,Sat,5,10/3/2020,25,0
0.607352331,-0.021656118,Sat,6,10/3/2020,25,0
-0.13729852,0.088929559,Sat,7,10/3/2020,25,0
0.442789907,-2.030463526,Sat,8,10/3/2020,25,0
-0.103035138,0.089533287,Sat,9,10/3/2020,25,0
-1.634145066,-1.626032946,Sat,10,10/3/2020,25,0
-0.46084357,0.56791417,Sat,11,10/3/2020,25,0
-0.053781237,0.568410119,Sat,12,10/3/2020,25,0
0.430483239,0.282196066,Sat,13,10/3/2020,25,0
-0.035035504,0.083630535,Sat,14,10/3/2020,25,0
-0.033454117,0.568204899,Sat,15,10/3/2020,25,0
-0.105670783,-0.049353691,Sat,16,10/3/2020,25,0
0.603531366,0.616596685,Sat,17,10/3/2020,25,0
-0.038258668,-1.62897663,Sat,18,10/3/2020,25,0
0.431013029,0.563943265,Sat,19,10/3/2020,25,0
0.002349523,0.268908937,Sat,20,10/3/2020,25,0
-0.042192794,-0.071055808,Sat,21,10/3/2020,25,0
-0.037078431,0.29775942,Sat,22,10/3/2020,25,0
0.431542819,0.568281856,Sat,23,10/3/2020,25,0
-0.064963595,-0.046813407,Sun,0,10/4/2020,26,0
10.37709746,0.617596966,Sun,1,10/4/2020,26,0
-0.456943618,0.308643996,Sun,2,10/4/2020,26,0
-0.057299282,-0.046355963,Sun,3,10/4/2020,26,0
-2.440870017,2.567429272,Sun,4,10/4/2020,26,0
1.361448745,0.269078745,Sun,5,10/4/2020,26,0
0.604129059,-0.047684362,Sun,6,10/4/2020,26,0
-0.459134002,-1.213125429,Sun,7,10/4/2020,26,0
0.011811552,1.139236429,Sun,8,10/4/2020,26,0
-0.104616525,0.56811939,Sun,9,10/4/2020,26,0
-0.046775757,0.279900586,Sun,10,10/4/2020,26,0
0.443875183,0.283802902,Sun,11,10/4/2020,26,0
0.824580489,-0.047176305,Sun,12,10/4/2020,26,0
-0.104089396,0.619168836,Sun,13,10/4/2020,26,0
-0.052535272,0.084844185,Sun,14,10/4/2020,26,0
0.605004252,-1.630977191,Sun,15,10/4/2020,26,0
0.775892697,-0.067717992,Sun,16,10/4/2020,26,0
0.823634176,-0.312840014,Sun,17,10/4/2020,26,0
-0.050577303,-1.627319021,Sun,18,10/4/2020,26,0
-0.053278659,-0.876683379,Sun,19,10/4/2020,26,0
0.335526046,-0.04489005,Sun,20,10/4/2020,26,0
0.03259512,-0.786102308,Sun,21,10/4/2020,26,0
0.826165563,-0.046813407,Sun,22,10/4/2020,26,0
-0.03235748,-0.048627896,Sun,23,10/4/2020,26,0
0.824556831,-0.317242531,Mon,0,10/5/2020,27,0
-0.029997004,0.086664659,Mon,1,10/5/2020,27,0
0.349042313,0.568598237,Mon,2,10/5/2020,27,0
-0.45910729,0.089830841,Mon,3,10/5/2020,27,0
0.439371288,0.267991974,Mon,4,10/5/2020,27,0
0.606413099,0.568786356,Mon,5,10/5/2020,27,0
-0.025276053,0.090047149,Mon,6,10/5/2020,27,0
-0.275119732,0.616739582,Mon,7,10/5/2020,27,0
-0.05717492,0.084458023,Mon,8,10/5/2020,27,0
-1.640335455,1.344157612,Mon,9,10/5/2020,27,0
0.431807714,0.255552463,Mon,10,10/5/2020,27,0
-0.043500738,-7.672146678,Mon,11,10/5/2020,27,0
-1.257035556,1.288783489,Mon,12,10/5/2020,27,0
-0.056231304,0.789887333,Mon,13,10/5/2020,27,0
-0.046913745,-1.626047236,Mon,14,10/5/2020,27,0
-0.054032526,-1.628605097,Mon,15,10/5/2020,27,0
-0.026601441,-0.317273318,Mon,16,10/5/2020,27,0
0.440152029,0.089578482,Mon,17,10/5/2020,27,0
-0.101453751,0.616139414,Mon,18,10/5/2020,27,0
-0.040903309,0.088981628,Mon,19,10/5/2020,27,0
-0.45843949,0.617068246,Mon,20,10/5/2020,27,0
-0.053278659,-0.095755653,Mon,21,10/5/2020,27,0
-0.038757607,-0.319736265,Mon,22,10/5/2020,27,0
-0.053278659,0.2698259,Mon,23,10/5/2020,27,0
-0.048808527,0.085561341,Tue,0,10/6/2020,28,0
-0.081422851,-0.046704538,Tue,1,10/6/2020,28,0
0.030042752,-1.630748556,Tue,2,10/6/2020,28,0
-0.456676499,0.283206077,Tue,3,10/6/2020,28,0
-0.066651732,0.279671038,Tue,4,10/6/2020,28,0
0.59403232,-0.323800127,Tue,5,10/6/2020,28,0
0.605324444,0.090191354,Tue,6,10/6/2020,28,0
0.021291776,1.343126123,Tue,7,10/6/2020,28,0
0.006342192,-1.430656363,Tue,8,10/6/2020,28,0
0.430483239,0.093284568,Tue,9,10/6/2020,28,0
0.431542819,0.615610694,Tue,10,10/6/2020,28,0
0.430483239,-0.315118239,Tue,11,10/6/2020,28,0
-0.036291606,-0.312162703,Tue,12,10/6/2020,28,0
-0.038258668,-0.059707231,Tue,13,10/6/2020,28,0
-1.456529287,0.26812782,Tue,14,10/6/2020,28,0
-1.257567857,-1.626818881,Tue,15,10/6/2020,28,0
-0.46057645,0.085506175,Tue,16,10/6/2020,28,0
-0.45924085,0.269010822,Tue,17,10/6/2020,28,0
-0.044356563,0.086002669,Tue,18,10/6/2020,28,0
0.443875183,0.086113,Tue,19,10/6/2020,28,0
-0.040225731,0.616525236,Tue,20,10/6/2020,28,0
-0.046436961,-0.30976133,Tue,21,10/6/2020,28,0
0.605196367,0.271625864,Tue,22,10/6/2020,28,0
0.824556831,-0.061709921,Tue,23,10/6/2020,28,0
0.445747285,0.615882199,Wed,0,10/7/2020,29,0
-0.037865256,0.086057835,Wed,1,10/7/2020,29,0
0.632960003,0.288715229,Wed,2,10/7/2020,29,0
-0.45857305,0.083354705,Wed,3,10/7/2020,29,0
0.42995345,0.091489201,Wed,4,10/7/2020,29,0
-0.051293024,-0.044353273,Wed,5,10/7/2020,29,0
-0.458733322,1.344996221,Wed,6,10/7/2020,29,0
0.030042752,-1.354793318,Wed,7,10/7/2020,29,0
-0.061131439,0.615710722,Wed,8,10/7/2020,29,0
-0.061456874,0.268569321,Wed,9,10/7/2020,29,0
0.022750272,0.087216319,Wed,10,10/7/2020,29,0
-1.777839602,-0.314810371,Wed,11,10/7/2020,29,0
0.823634176,1.34463562,Wed,12,10/7/2020,29,0
-0.030980536,-0.474102705,Wed,13,10/7/2020,29,0
0.431013029,0.615453507,Wed,14,10/7/2020,29,0
0.825077303,0.08950638,Wed,15,10/7/2020,29,0
-0.068771756,-0.786102308,Wed,16,10/7/2020,29,0
0.604129059,0.268569321,Wed,17,10/7/2020,29,0
-0.100399493,0.268874975,Wed,18,10/7/2020,29,0
-0.03235748,0.568546932,Wed,19,10/7/2020,29,0
-0.038258668,-1.137915921,Wed,20,10/7/2020,29,0
-0.055163326,0.268025936,Wed,21,10/7/2020,29,0
0.431013029,-0.78534756,Wed,22,10/7/2020,29,0
-0.034324543,0.083851198,Wed,23,10/7/2020,29,0
0.0170986,0.089975046,Thu,0,10/8/2020,30,0
0.60523906,0.354014686,Thu,1,10/8/2020,30,0
-0.055414615,1.263284161,Thu,2,10/8/2020,30,0
-1.323939869,0.086443996,Thu,3,10/8/2020,30,0
-0.049267985,-1.629891172,Thu,4,10/8/2020,30,0
-0.030287732,0.268908937,Thu,5,10/8/2020,30,0
-1.771444603,0.083354705,Thu,6,10/8/2020,30,0
0.43201963,0.090551867,Thu,7,10/8/2020,30,0
-1.257189332,0.093039406,Thu,8,10/8/2020,30,0
0.443549601,-0.046595669,Thu,9,10/8/2020,30,0
1.510955782,0.28288471,Thu,10,10/8/2020,30,0
0.443875183,0.087451456,Thu,11,10/8/2020,30,0
-0.088344203,0.568461424,Thu,12,10/8/2020,30,0
-0.096182462,-0.897219259,Thu,13,10/8/2020,30,0
0.041346095,-0.328067709,Thu,14,10/8/2020,30,0
0.442789907,0.618454349,Thu,15,10/8/2020,30,0
1.360460401,1.345247804,Thu,16,10/8/2020,30,0
-0.038258668,1.344149226,Thu,17,10/8/2020,30,0
0.824698778,0.283527444,Thu,18,10/8/2020,30,0
0.642220401,1.345155557,Thu,19,10/8/2020,30,0
-1.256834465,0.615925068,Thu,20,10/8/2020,30,0
-0.035308074,-0.044273124,Thu,21,10/8/2020,30,0
0.432072609,-0.78627003,Thu,22,10/8/2020,30,0
0.44311549,0.568247653,Thu,23,10/8/2020,30,0
0.001419768,0.568598237,Fri,0,10/9/2020,31,0
0.443549601,0.070687607,Fri,1,10/9/2020,31,0
0.431648777,0.083774225,Fri,2,10/9/2020,31,0
-0.055665904,0.706354836,Fri,3,10/9/2020,31,0
-0.45790525,-0.048954503,Fri,4,10/9/2020,31,0
0.432072609,0.08638883,Fri,5,10/9/2020,31,0
-0.029603592,-0.079734132,Fri,6,10/9/2020,31,0
-0.055584427,0.091489201,Fri,7,10/9/2020,31,0
0.026396512,0.268501398,Fri,8,10/9/2020,31,0
-1.755504547,0.28403245,Fri,9,10/9/2020,31,0
-0.058053149,-2.841860213,Fri,10,10/9/2020,31,0
-1.635511221,0.092346748,Fri,11,10/9/2020,31,0
-0.511271117,-0.09508809,Fri,12,10/9/2020,31,0
-0.097763849,0.093284568,Fri,13,10/9/2020,31,0
-0.054680974,-1.629748275,Fri,14,10/9/2020,31,0
-0.039999856,-0.084407076,Fri,15,10/9/2020,31,0
-0.012686851,1.34379701,Fri,16,10/9/2020,31,0
-0.094073946,0.616453788,Fri,17,10/9/2020,31,0
0.824828896,0.268603283,Fri,18,10/9/2020,31,0
-0.042823148,-0.31705781,Fri,19,10/9/2020,31,0
-0.365314026,0.089217969,Fri,20,10/9/2020,31,0
-0.459588106,-0.161844428,Fri,21,10/9/2020,31,0
0.011264616,1.345046538,Fri,22,10/9/2020,31,0
-0.459320986,0.269044783,Fri,23,10/9/2020,31,0
-0.095128204,-0.044599732,Sat,0,10/10/2020,32,0
1.628915953,-1.627804872,Sat,1,10/10/2020,32,0
-0.458199082,0.086189661,Sat,2,10/10/2020,32,0
0.431330903,0.283022439,Sat,3,10/10/2020,32,0
0.610959834,-1.179824521,Sat,4,10/10/2020,32,0
-0.352546091,0.060454177,Sat,5,10/10/2020,32,0
-0.054472282,0.283481535,Sat,6,10/10/2020,32,0
0.431754735,0.283297896,Sat,7,10/10/2020,32,0
-0.028226648,-1.628990919,Sat,8,10/10/2020,32,0
0.825183763,-0.317180957,Sat,9,10/10/2020,32,0
-0.056939607,-1.626090105,Sat,10,10/10/2020,32,0
0.608398293,0.268637244,Sat,11,10/10/2020,32,0
0.430854092,-0.78534756,Sat,12,10/10/2020,32,0
-0.044404191,0.614581834,Sat,13,10/10/2020,32,0
-0.058068924,-0.068385555,Sat,14,10/10/2020,32,0
0.605751368,-0.059039668,Sat,15,10/10/2020,32,0
0.824556831,-0.045434396,Sat,16,10/10/2020,32,0
0.024938016,0.087415405,Sat,17,10/10/2020,32,0
0.031865872,0.568957372,Sat,18,10/10/2020,32,0
-0.036685018,0.26897686,Sat,19,10/10/2020,32,0
0.443658128,-0.234608836,Sat,20,10/10/2020,32,0
0.00160208,0.823975224,Sat,21,10/10/2020,32,0
-0.459561394,0.093544124,Sat,22,10/10/2020,32,0
0.443875183,0.090119252,Sat,23,10/10/2020,32,0
-0.038258668,-0.04645051,Sun,0,10/11/2020,33,0
-0.061005148,0.094589611,Sun,1,10/11/2020,33,0
0.606050214,0.088926462,Sun,2,10/11/2020,33,0
0.066140527,0.089866893,Sun,3,10/11/2020,33,0
0.413106134,-0.046355963,Sun,4,10/11/2020,33,0
0.824107333,-0.785934587,Sun,5,10/11/2020,33,0
0.443413941,-1.629133817,Sun,6,10/11/2020,33,0
0.03259512,-1.139172499,Sun,7,10/11/2020,33,0
-0.107779299,-0.121790625,Sun,8,10/11/2020,33,0
0.443576733,-0.047684362,Sun,9,10/11/2020,33,0
0.03259512,1.29207768,Sun,10,10/11/2020,33,0
-0.036291606,-0.311700901,Sun,11,10/11/2020,33,0
0.608184831,0.284170179,Sun,12,10/11/2020,33,0
-0.033901545,0.085561341,Sun,13,10/11/2020,33,0
0.44311549,1.344509828,Sun,14,10/11/2020,33,0
-1.772150032,1.276899771,Sun,15,10/11/2020,33,0
0.443793788,0.961507807,Sun,16,10/11/2020,33,0
-0.076962643,0.089147125,Sun,17,10/11/2020,33,0
0.551724209,0.568204899,Sun,18,10/11/2020,33,0
0.020927152,1.344367265,Sun,19,10/11/2020,33,0
-0.095655333,-1.423091382,Sun,20,10/11/2020,33,0
-0.063715508,-0.313578898,Sun,21,10/11/2020,33,0
0.431542819,0.409824747,Sun,22,10/11/2020,33,0
0.823989044,0.616596685,Sun,23,10/11/2020,33,0
-0.060553421,-0.047720651,Mon,0,10/12/2020,34,0
0.02074484,-0.785951359,Mon,1,10/12/2020,34,0
-0.031767361,0.089147125,Mon,2,10/12/2020,34,0
0.44368526,0.568187797,Mon,3,10/12/2020,34,0
-0.055923222,-0.318073776,Mon,4,10/12/2020,34,0
0.430854092,0.283894721,Mon,5,10/12/2020,34,0
0.606263676,0.268569321,Mon,6,10/12/2020,34,0
-0.094601075,0.811481516,Mon,7,10/12/2020,34,0
-0.061382728,0.282609252,Mon,8,10/12/2020,34,0
0.82456866,-0.045216658,Mon,9,10/12/2020,34,0
-0.459427834,0.281828789,Mon,10,10/12/2020,34,0
-0.040029025,-1.819753748,Mon,11,10/12/2020,34,0
-1.931673764,0.567272857,Mon,12,10/12/2020,34,0
-0.01858804,0.268705167,Mon,13,10/12/2020,34,0
0.020927152,0.089254021,Mon,14,10/12/2020,34,0
0.443983711,0.087216319,Mon,15,10/12/2020,34,0
0.606455791,-0.314286995,Mon,16,10/12/2020,34,0
0.824734265,-0.046958566,Mon,17,10/12/2020,34,0
0.443413941,-0.314194634,Mon,18,10/12/2020,34,0
0.016916288,-0.049353691,Mon,19,10/12/2020,34,0
0.443739524,0.282196066,Mon,20,10/12/2020,34,0
2.393787224,-1.667668523,Mon,21,10/12/2020,34,0
0.017150262,-1.275436705,Mon,22,10/12/2020,34,0
-0.105143654,-0.059039668,Mon,23,10/12/2020,34,0
-0.058859446,-0.048358654,Tue,0,10/13/2020,35,0
0.020927152,0.093284568,Tue,1,10/13/2020,35,0
0.430907071,-0.116450118,Tue,2,10/13/2020,35,0
-0.025079347,0.282517433,Tue,3,10/13/2020,35,0
-0.055163326,-0.297688058,Tue,4,10/13/2020,35,0
-0.053278659,1.594463712,Tue,5,10/13/2020,35,0
-3.571760858,0.090587918,Tue,6,10/13/2020,35,0
-0.033341011,0.087492148,Tue,7,10/13/2020,35,0
-0.051959392,-1.818847359,Tue,8,10/13/2020,35,0
-0.031767361,-0.060374794,Tue,9,10/13/2020,35,0
0.44468914,0.56760634,Tue,10,10/13/2020,35,0
0.775892697,0.375530277,Tue,11,10/13/2020,35,0
-0.042192794,-0.045216658,Tue,12,10/13/2020,35,0
0.431542819,-1.157817412,Tue,13,10/13/2020,35,0
0.605196367,-0.096423217,Tue,14,10/13/2020,35,0
0.430748134,0.566751256,Tue,15,10/13/2020,35,0
-0.054849215,0.61531061,Tue,16,10/13/2020,35,0
-0.107779299,-0.051893974,Tue,17,10/13/2020,35,0
0.824615976,-2.043477904,Tue,18,10/13/2020,35,0
0.441948818,-0.315918697,Tue,19,10/13/2020,35,0
0.03259512,0.282655162,Tue,20,10/13/2020,35,0
-0.459427834,0.083774225,Tue,21,10/13/2020,35,0
-0.063500467,0.285639286,Tue,22,10/13/2020,35,0
-0.033454117,1.772632901,Tue,23,10/13/2020,35,0
0.605836752,-0.046813407,Wed,0,10/14/2020,36,0
-0.033144305,0.090119252,Wed,1,10/14/2020,36,0
0.03259512,-0.061709921,Wed,2,10/14/2020,36,0
-0.105143654,0.087050821,Wed,3,10/14/2020,36,0
0.6078006,-1.626504507,Wed,4,10/14/2020,36,0
-0.126755941,0.725342961,Wed,5,10/14/2020,36,0
0.63924351,0.284124269,Wed,6,10/14/2020,36,0
-0.104089396,-0.785750093,Wed,7,10/14/2020,36,0
-1.087101439,0.617454069,Wed,8,10/14/2020,36,0
0.429066551,0.105967609,Wed,9,10/14/2020,36,0
0.443522469,0.56841867,Wed,10,10/14/2020,36,0
-0.053655593,1.344761411,Wed,11,10/14/2020,36,0
-0.459160714,1.344518214,Wed,12,10/14/2020,36,0
-0.459134002,-0.046595669,Wed,13,10/14/2020,36,0
-0.050640125,0.268942898,Wed,14,10/14/2020,36,0
0.824580489,0.088424841,Wed,15,10/14/2020,36,0
-0.45897373,-1.190731185,Wed,16,10/14/2020,36,0
-0.012883557,-0.045579555,Wed,17,10/14/2020,36,0
-1.632821603,-0.463528772,Wed,18,10/14/2020,36,0
0.442952699,0.615596404,Wed,19,10/14/2020,36,0
-0.055100504,-0.050079486,Wed,20,10/14/2020,36,0
0.431013029,-1.071894592,Wed,21,10/14/2020,36,0
-0.056042838,0.09120079,Wed,22,10/14/2020,36,0
-0.035308074,-0.045543266,Wed,23,10/14/2020,36,0
-0.101453751,-0.787033164,Thu,0,10/15/2020,37,0
-0.045237413,1.287952245,Thu,1,10/15/2020,37,0
0.146902251,0.091408927,Thu,2,10/15/2020,37,0
0.606477138,-0.313486537,Thu,3,10/15/2020,37,0
-0.053969704,-0.786068764,Thu,4,10/15/2020,37,0
-1.256680689,-1.626447348,Thu,5,10/15/2020,37,0
-0.414713851,0.089036793,Thu,6,10/15/2020,37,0
-0.058053149,-0.094420527,Thu,7,10/15/2020,37,0
-0.054912037,0.283435625,Thu,8,10/15/2020,37,0
-0.045536801,0.089975046,Thu,9,10/15/2020,37,0
0.436840717,0.613481525,Thu,10,10/15/2020,37,0
4.524945082,0.089422955,Thu,11,10/15/2020,37,0
-0.103562267,-2.007008575,Thu,12,10/15/2020,37,0
1.827573061,0.284675184,Thu,13,10/15/2020,37,0
-0.459427834,-0.316534434,Thu,14,10/15/2020,37,0
-0.058681372,0.090443713,Thu,15,10/15/2020,37,0
0.605687329,-0.311315397,Thu,16,10/15/2020,37,0
-0.01485062,-0.043547329,Thu,17,10/15/2020,37,0
0.443658128,0.568196348,Thu,18,10/15/2020,37,0
-0.45870661,-0.04168302,Thu,19,10/15/2020,37,0
0.443522469,0.568375915,Thu,20,10/15/2020,37,0
-0.09723672,0.268569321,Thu,21,10/15/2020,37,0
0.606647907,0.616139414,Thu,22,10/15/2020,37,0
0.605623291,0.087216319,Thu,23,10/15/2020,37,0
-0.060214626,0.618597247,Fri,0,10/16/2020,38,0
0.44368526,0.085561341,Fri,1,10/16/2020,38,0
-0.054660748,0.088319637,Fri,2,10/16/2020,38,0
-0.105143654,-0.317981415,Fri,3,10/16/2020,38,0
-0.064844825,0.568803457,Fri,4,10/16/2020,38,0
-1.256243019,-0.044164255,Fri,5,10/16/2020,38,0
-0.054912037,-0.121790625,Fri,6,10/16/2020,38,0
0.443739524,-0.046595669,Fri,7,10/16/2020,38,0
-0.048695595,-0.826827564,Fri,8,10/16/2020,38,0
-0.05554026,0.268569321,Fri,9,10/16/2020,38,0
-0.030390417,-1.13533484,Fri,10,10/16/2020,38,0
-1.256716176,0.617311171,Fri,11,10/16/2020,38,0
0.447592254,0.086002669,Fri,12,10/16/2020,38,0
1.092268716,0.568375915,Fri,13,10/16/2020,38,0
-0.844801789,-0.046813407,Fri,14,10/16/2020,38,0
-0.459668242,0.082968544,Fri,15,10/16/2020,38,0
-0.459588106,0.614596123,Fri,16,10/16/2020,38,0
